date,ticker,company,concept,open,high,low,close,volume,amount,turnover_rate
2024-04-05,688981,SMIC,半导体国产替代,61.02,61.39,60.5,60.9,111353755,6781684780.11,6.118
2024-04-08,688981,SMIC,半导体国产替代,60.82,62.19,60.35,60.91,105414871,6420647361.07,5.792
2024-04-09,688981,SMIC,半导体国产替代,61.03,62.65,60.83,61.21,118347535,7244223050.95,6.503
2024-04-10,688981,SMIC,半导体国产替代,63.59,64.92,61.82,62.7,107965864,6769647626.25,5.932
2024-04-11,688981,SMIC,半导体国产替代,63.81,65.59,62.77,64.03,88014489,5635701311.84,4.836
2024-04-12,688981,SMIC,半导体国产替代,64.08,64.72,62.51,64.32,90684249,5832547627.23,4.983
2024-04-15,688981,SMIC,半导体国产替代,63.95,65.49,62.52,63.66,114004434,7257728434.72,6.264
2024-04-16,688981,SMIC,半导体国产替代,63.18,63.41,61.43,62.98,125443154,7900848934.72,6.892
2024-04-17,688981,SMIC,半导体国产替代,63.26,64.39,62.74,63.71,122141715,7781361144.88,6.711
2024-04-18,688981,SMIC,半导体国产替代,64.96,66.27,63.35,64.54,121968059,7871426733.7,6.702
2024-04-19,688981,SMIC,半导体国产替代,65.36,66.66,64.22,65.08,123693877,8050169615.18,6.796
2024-04-22,688981,SMIC,半导体国产替代,63.16,65.09,62.13,63.59,102000162,6485860756.69,5.604
2024-04-23,688981,SMIC,半导体国产替代,64.71,66.01,63.63,65.23,87412767,5701975245.61,4.803
2024-04-24,688981,SMIC,半导体国产替代,66.71,67.73,66.07,66.45,90993392,6046190884.49,5.0
2024-04-25,688981,SMIC,半导体国产替代,66.3,67.36,65.37,66.24,97285362,6444034892.94,5.345
2024-04-26,688981,SMIC,半导体国产替代,67.98,68.35,66.42,67.8,114175967,7741481844.12,6.273
2024-04-29,688981,SMIC,半导体国产替代,68.38,69.72,66.85,68.93,94448088,6510447183.8,5.189
2024-04-30,688981,SMIC,半导体国产替代,68.32,68.58,67.42,68.3,101846591,6955956687.43,5.596
2024-05-01,688981,SMIC,半导体国产替代,70.18,70.49,68.93,69.78,85676724,5978840482.33,4.708
2024-05-02,688981,SMIC,半导体国产替代,71.51,72.6,71.1,71.35,126396427,9018266773.69,6.945
2024-05-03,688981,SMIC,半导体国产替代,72.95,74.82,71.92,72.95,131719310,9608845294.34,7.237
2024-05-06,688981,SMIC,半导体国产替代,72.57,74.04,71.75,72.68,114408807,8314821294.74,6.286
2024-05-07,688981,SMIC,半导体国产替代,73.9,74.48,71.64,73.54,93650187,6886792957.27,5.146
2024-05-08,688981,SMIC,半导体国产替代,70.34,71.83,68.8,70.68,109703793,7753699674.31,6.028
2024-05-09,688981,SMIC,半导体国产替代,72.54,73.96,71.73,72.52,89534943,6492838025.48,4.92
2024-05-10,688981,SMIC,半导体国产替代,71.18,72.35,70.72,71.51,94916890,6787617440.81,5.215
2024-05-13,688981,SMIC,半导体国产替代,69.92,71.44,68.15,70.1,118657713,8318444066.92,6.52
2024-05-14,688981,SMIC,半导体国产替代,71.61,72.82,71.29,71.92,112287332,8075678747.38,6.17
2024-05-15,688981,SMIC,半导体国产替代,72.45,73.83,70.65,72.29,117482657,8492736643.36,6.455
2024-05-16,688981,SMIC,半导体国产替代,73.34,75.21,72.21,73.08,80606161,5890601044.17,4.429
2024-05-17,688981,SMIC,半导体国产替代,73.04,74.12,71.77,72.78,111144001,8088889338.48,6.107
2024-05-20,688981,SMIC,半导体国产替代,73.27,73.91,72.77,73.46,99776291,7329555425.94,5.482
2024-05-21,688981,SMIC,半导体国产替代,74.24,75.62,73.13,74.14,98264486,7285038813.56,5.399
2024-05-22,688981,SMIC,半导体国产替代,72.78,74.65,71.08,74.13,98085315,7271340897.34,5.389
2024-05-23,688981,SMIC,半导体国产替代,76.13,77.78,75.12,75.94,103780946,7880947159.12,5.702
2024-05-24,688981,SMIC,半导体国产替代,75.1,75.8,74.03,74.8,100106242,7487878003.75,5.5
2024-05-27,688981,SMIC,半导体国产替代,75.79,76.71,74.54,75.68,96856631,7330447127.95,5.322
2024-05-28,688981,SMIC,半导体国产替代,76.29,78.14,75.44,75.71,93972585,7115082266.9,5.163
2024-05-29,688981,SMIC,半导体国产替代,77.41,78.93,76.64,76.95,108432439,8344229781.75,5.958
2024-05-30,688981,SMIC,半导体国产替代,77.64,78.14,76.67,77.89,109414756,8522403834.62,6.012
2024-05-31,688981,SMIC,半导体国产替代,77.07,77.34,75.44,76.94,96652046,7435991712.39,5.311
2024-06-03,688981,SMIC,半导体国产替代,76.81,78.56,74.69,75.71,114950594,8703349255.66,6.316
2024-06-04,688981,SMIC,半导体国产替代,76.56,77.17,76.16,76.92,90010706,6923273713.33,4.946
2024-06-05,688981,SMIC,半导体国产替代,75.95,77.62,75.06,76.57,89195642,6829898676.27,4.901
2024-06-06,688981,SMIC,半导体国产替代,78.28,78.76,77.14,78.06,105617333,8244427435.68,5.803
2024-06-07,688981,SMIC,半导体国产替代,79.29,80.74,76.87,78.55,89871777,7059504330.25,4.938
2024-06-10,688981,SMIC,半导体国产替代,79.16,80.99,77.49,78.7,98837434,7778493779.67,5.431
2024-06-11,688981,SMIC,半导体国产替代,80.38,81.5,79.93,80.35,112463378,9036981499.9,6.179
2024-06-12,688981,SMIC,半导体国产替代,83.05,84.4,81.29,83.05,129151055,10726533653.47,7.096
2024-06-13,688981,SMIC,半导体国产替代,83.77,84.43,82.1,83.81,114565065,9601579446.53,6.295
2024-06-14,688981,SMIC,半导体国产替代,82.02,82.56,81.62,82.09,106304537,8726754688.27,5.841
2024-06-17,688981,SMIC,半导体国产替代,82.33,84.53,81.62,82.44,104123194,8583968998.95,5.721
2024-06-18,688981,SMIC,半导体国产替代,83.54,84.74,82.25,83.02,87711147,7282192156.36,4.819
2024-06-19,688981,SMIC,半导体国产替代,85.57,86.54,84.36,86.22,105463003,9092738496.22,5.795
2024-06-20,688981,SMIC,半导体国产替代,88.03,89.17,87.68,88.4,95046914,8401814735.08,5.222
2024-06-21,688981,SMIC,半导体国产替代,91.03,92.1,88.15,90.28,114314315,10319780747.58,6.281
2024-06-24,688981,SMIC,半导体国产替代,88.86,91.07,87.33,89.71,86604643,7769300877.27,4.758
2024-06-25,688981,SMIC,半导体国产替代,89.42,91.56,88.99,89.44,135658206,12133211518.66,7.454
2024-06-26,688981,SMIC,半导体国产替代,89.93,92.38,88.79,90.06,104374694,9400344001.65,5.735
2024-06-27,688981,SMIC,半导体国产替代,93.86,95.3,92.51,94.43,78782084,7439421129.45,4.329
2024-06-28,688981,SMIC,半导体国产替代,96.89,98.07,94.86,96.93,126491925,12261438693.8,6.95
2024-07-01,688981,SMIC,半导体国产替代,96.57,99.94,95.98,97.76,109232872,10678876079.55,6.002
2024-07-02,688981,SMIC,半导体国产替代,96.74,98.24,95.3,96.51,96373391,9301326182.49,5.295
2024-07-03,688981,SMIC,半导体国产替代,94.0,96.04,91.69,94.66,102937419,9744376638.82,5.656
2024-07-04,688981,SMIC,半导体国产替代,95.59,96.81,93.0,95.25,97459359,9282768572.91,5.355
2024-07-05,688981,SMIC,半导体国产替代,94.79,95.75,92.64,95.43,108577196,10362033620.78,5.966
2024-07-08,688981,SMIC,半导体国产替代,93.35,95.06,91.49,93.35,87982739,8212892476.62,4.834
2024-07-09,688981,SMIC,半导体国产替代,92.64,93.66,91.8,92.96,127317334,11835026184.42,6.995
2024-07-10,688981,SMIC,半导体国产替代,92.62,94.5,91.75,93.12,103068665,9598052879.7,5.663
2024-07-11,688981,SMIC,半导体国产替代,91.94,93.52,91.06,92.42,102805978,9501350570.81,5.649
2024-07-12,688981,SMIC,半导体国产替代,92.67,93.74,91.56,92.67,112510195,10426218741.07,6.182
2024-07-15,688981,SMIC,半导体国产替代,93.39,94.01,92.33,93.28,76020642,7091233825.5,4.177
2024-07-16,688981,SMIC,半导体国产替代,94.84,96.0,92.86,94.71,126415306,11972478241.66,6.946
2024-07-17,688981,SMIC,半导体国产替代,95.33,97.65,93.31,95.85,106946526,10251349013.59,5.876
2024-07-18,688981,SMIC,半导体国产替代,96.18,96.95,93.84,96.14,115787546,11132295460.15,6.362
2024-07-19,688981,SMIC,半导体国产替代,96.35,97.4,93.39,95.57,103635266,9904148814.25,5.694
2024-07-22,688981,SMIC,半导体国产替代,99.74,101.33,97.27,98.52,95428142,9401490219.69,5.243
2024-07-23,688981,SMIC,半导体国产替代,98.32,100.68,96.02,98.79,114593242,11320710234.24,6.296
2024-07-24,688981,SMIC,半导体国产替代,98.36,100.76,97.62,98.61,121540158,11985268883.75,6.678
2024-07-25,688981,SMIC,半导体国产替代,93.96,97.44,92.2,95.24,90770971,8644653064.5,4.987
2024-07-26,688981,SMIC,半导体国产替代,96.65,98.68,95.53,96.4,102065171,9839129322.12,5.608
2024-07-29,688981,SMIC,半导体国产替代,96.96,99.05,95.84,96.99,120594064,11695970939.38,6.626
2024-07-30,688981,SMIC,半导体国产替代,97.56,99.37,94.88,97.13,93379137,9070315457.84,5.131
2024-07-31,688981,SMIC,半导体国产替代,98.53,100.12,97.98,98.86,110271308,10901906886.49,6.059
2024-08-01,688981,SMIC,半导体国产替代,101.13,103.61,98.99,100.65,104509711,10518476789.44,5.742
2024-08-02,688981,SMIC,半导体国产替代,99.59,101.68,97.88,99.92,106928735,10684787981.07,5.875
2024-08-05,688981,SMIC,半导体国产替代,101.41,102.66,100.2,101.51,139698460,14180828500.58,7.676
2024-08-06,688981,SMIC,半导体国产替代,99.16,100.43,97.59,99.15,90760457,8998614017.22,4.987
2024-08-07,688981,SMIC,半导体国产替代,98.08,100.28,95.66,98.63,101029543,9964980046.43,5.551
2024-08-08,688981,SMIC,半导体国产替代,98.96,100.46,96.69,98.89,84162813,8323245219.48,4.624
2024-08-09,688981,SMIC,半导体国产替代,98.11,101.27,95.81,98.78,88641923,8756277627.82,4.87
2024-08-12,688981,SMIC,半导体国产替代,95.87,97.15,95.24,96.73,94971161,9186326350.68,5.218
2024-08-13,688981,SMIC,半导体国产替代,95.68,96.18,93.15,95.61,144531830,13819129487.04,7.941
2024-08-14,688981,SMIC,半导体国产替代,94.77,95.66,93.49,94.47,127386387,12034673700.3,6.999
2024-08-15,688981,SMIC,半导体国产替代,97.18,99.9,95.43,97.38,103337648,10062687751.68,5.678
2024-08-16,688981,SMIC,半导体国产替代,98.5,99.99,96.57,98.26,113346276,11137107013.16,6.228
2024-08-19,688981,SMIC,半导体国产替代,99.82,100.77,97.08,99.14,119306254,11828022483.87,6.555
2024-08-20,688981,SMIC,半导体国产替代,97.76,99.24,96.33,98.04,104267956,10222877672.99,5.729
2024-08-21,688981,SMIC,半导体国产替代,97.14,99.62,95.79,97.4,97836690,9529402649.24,5.376
2024-08-22,688981,SMIC,半导体国产替代,98.27,99.27,97.75,98.58,137161146,13521564944.25,7.536
2024-08-23,688981,SMIC,半导体国产替代,99.45,100.23,99.07,99.81,119140196,11890947213.22,6.546
2024-08-26,688981,SMIC,半导体国产替代,101.52,104.12,99.56,100.98,100177288,10115589487.63,5.504
2024-08-27,688981,SMIC,半导体国产替代,102.96,105.08,102.16,103.02,102509956,10560515318.42,5.632
2024-08-28,688981,SMIC,半导体国产替代,104.07,106.05,102.3,104.15,101182251,10538593521.4,5.559
2024-08-29,688981,SMIC,半导体国产替代,101.81,104.78,101.49,102.55,96921663,9938962779.38,5.325
2024-08-30,688981,SMIC,半导体国产替代,100.49,102.7,98.95,100.99,111554531,11265525306.85,6.129
2024-09-02,688981,SMIC,半导体国产替代,99.5,100.83,98.06,100.17,102990362,10316555714.57,5.659
2024-09-03,688981,SMIC,半导体国产替代,101.07,103.51,98.53,100.98,83539276,8435427433.03,4.59
2024-09-04,688981,SMIC,半导体国产替代,103.66,105.68,101.94,103.8,138884025,14415513113.08,7.631
2024-09-05,688981,SMIC,半导体国产替代,102.03,104.53,100.01,102.23,98003314,10019207632.37,5.385
2024-09-06,688981,SMIC,半导体国产替代,99.87,102.5,98.17,100.22,106320828,10655527771.61,5.842
2024-09-09,688981,SMIC,半导体国产替代,101.4,102.58,98.82,101.29,96369497,9761464932.03,5.295
2024-09-10,688981,SMIC,半导体国产替代,102.67,105.03,99.9,101.86,102416234,10432624147.32,5.627
2024-09-11,688981,SMIC,半导体国产替代,98.17,99.19,95.9,98.07,126063994,12362687419.4,6.927
2024-09-12,688981,SMIC,半导体国产替代,98.0,99.56,95.76,98.35,160267696,15763129162.36,8.806
2024-09-13,688981,SMIC,半导体国产替代,99.22,100.78,98.09,99.55,99714942,9926295496.4,5.479
2024-09-16,688981,SMIC,半导体国产替代,98.68,100.8,97.01,99.0,117169305,11599285119.67,6.438
2024-09-17,688981,SMIC,半导体国产替代,96.13,97.26,94.18,96.48,88486887,8536781380.58,4.862
2024-09-18,688981,SMIC,半导体国产替代,97.53,97.89,95.1,96.77,104856851,10146524789.16,5.761
2024-09-19,688981,SMIC,半导体国产替代,97.43,98.51,96.26,97.68,89469626,8739576495.43,4.916
2024-09-20,688981,SMIC,半导体国产替代,98.94,99.28,96.14,97.79,93549701,9147801727.56,5.14
2024-09-23,688981,SMIC,半导体国产替代,94.2,96.04,93.64,94.74,80785972,7653731848.31,4.439
2024-09-24,688981,SMIC,半导体国产替代,97.91,100.1,95.29,97.03,101203725,9819345539.35,5.561
2024-09-25,688981,SMIC,半导体国产替代,94.93,95.91,93.8,95.41,113820947,10860135460.42,6.254
2024-09-26,688981,SMIC,半导体国产替代,94.55,96.61,93.46,94.44,104385103,9857724918.26,5.735
2024-09-27,688981,SMIC,半导体国产替代,94.53,95.93,92.87,94.47,120912235,11422001471.83,6.644
2024-09-30,688981,SMIC,半导体国产替代,94.51,96.25,93.19,94.85,115087617,10916559130.93,6.323
2024-10-01,688981,SMIC,半导体国产替代,94.29,96.61,92.57,93.83,97491538,9147834667.47,5.357
2024-10-02,688981,SMIC,半导体国产替代,91.11,93.86,88.79,91.64,116870683,10710489866.35,6.421
2024-10-03,688981,SMIC,半导体国产替代,91.94,93.03,90.22,92.48,95158973,8800066514.65,5.229
2024-10-04,688981,SMIC,半导体国产替代,91.29,93.33,90.15,91.79,106536392,9779298681.21,5.854
2024-10-07,688981,SMIC,半导体国产替代,91.01,92.59,90.73,91.31,97307950,8885217225.64,5.347
2024-10-08,688981,SMIC,半导体国产替代,91.85,93.49,91.24,91.95,97509756,8966168668.96,5.358
2024-10-09,688981,SMIC,半导体国产替代,92.97,93.31,91.95,92.59,95060214,8801913613.21,5.223
2024-10-10,688981,SMIC,半导体国产替代,92.77,94.89,90.81,92.65,90400891,8375729617.38,4.967
2024-10-11,688981,SMIC,半导体国产替代,90.84,92.77,90.45,90.79,113794653,10331402575.3,6.252
2024-10-14,688981,SMIC,半导体国产替代,89.11,91.48,87.48,89.29,107895617,9633888643.5,5.928
2024-10-15,688981,SMIC,半导体国产替代,90.11,91.59,88.66,89.24,105633470,9426936281.18,5.804
2024-10-16,688981,SMIC,半导体国产替代,90.64,93.18,88.35,90.96,114498518,10414733556.26,6.291
2024-10-17,688981,SMIC,半导体国产替代,91.44,93.31,90.05,91.7,125808570,11536137861.45,6.913
2024-10-18,688981,SMIC,半导体国产替代,92.06,94.05,90.25,92.34,104149303,9617149796.36,5.722
2024-10-21,688981,SMIC,半导体国产替代,90.18,92.47,89.66,92.03,107528668,9895829761.0,5.908
2024-10-22,688981,SMIC,半导体国产替代,91.43,92.63,89.66,92.16,100703896,9280506534.84,5.533
2024-10-23,688981,SMIC,半导体国产替代,92.22,93.5,90.3,91.73,100747172,9241704013.22,5.536
2024-10-24,688981,SMIC,半导体国产替代,90.29,92.37,89.86,90.51,100342686,9081932752.79,5.513
2024-10-25,688981,SMIC,半导体国产替代,86.62,88.52,86.08,87.05,98883418,8607853662.54,5.433
2024-10-28,688981,SMIC,半导体国产替代,85.82,87.66,84.1,85.43,94571498,8079611281.65,5.196
2024-10-29,688981,SMIC,半导体国产替代,83.87,85.8,81.96,83.72,88160544,7380727963.94,4.844
2024-10-30,688981,SMIC,半导体国产替代,84.13,85.02,81.52,83.13,98616834,8198315518.73,5.419
2024-10-31,688981,SMIC,半导体国产替代,82.22,83.16,81.68,82.54,86585011,7147128055.16,4.757
2024-11-01,688981,SMIC,半导体国产替代,81.5,83.28,80.94,81.62,95893794,7826776800.25,5.269
2024-11-04,688981,SMIC,半导体国产替代,81.89,82.49,80.55,82.09,114150106,9370572538.21,6.272
2024-11-05,688981,SMIC,半导体国产替代,84.26,86.12,82.98,84.01,93253556,7833855385.75,5.124
2024-11-06,688981,SMIC,半导体国产替代,85.74,87.87,83.49,85.51,89025615,7612990034.29,4.892
2024-11-07,688981,SMIC,半导体国产替代,85.15,85.96,84.44,84.73,100087210,8480008561.47,5.499
2024-11-08,688981,SMIC,半导体国产替代,84.57,86.74,83.17,84.8,82612934,7005324198.25,4.539
2024-11-11,688981,SMIC,半导体国产替代,87.05,88.29,85.78,87.23,93011876,8113286642.08,5.111
2024-11-12,688981,SMIC,半导体国产替代,85.52,85.88,84.61,85.01,118179061,10046254098.62,6.493
2024-11-13,688981,SMIC,半导体国产替代,83.09,83.93,81.83,83.1,92371592,7675930997.54,5.075
2024-11-14,688981,SMIC,半导体国产替代,84.34,85.99,83.44,84.64,90737176,7679725024.19,4.986
2024-11-15,688981,SMIC,半导体国产替代,86.34,88.06,84.23,86.42,92134650,7962373684.55,5.062
2024-11-18,688981,SMIC,半导体国产替代,85.32,87.57,84.27,85.77,110918670,9513659193.74,6.094
2024-11-19,688981,SMIC,半导体国产替代,86.27,88.65,85.17,86.95,92299867,8025933248.2,5.071
2024-11-20,688981,SMIC,半导体国产替代,88.65,89.95,88.01,88.47,86915203,7689623984.97,4.776
2024-11-21,688981,SMIC,半导体国产替代,88.55,89.25,87.45,88.43,91007998,8047431082.89,5.0
2024-11-22,688981,SMIC,半导体国产替代,87.0,89.34,85.09,87.61,101422814,8885443829.8,5.573
2024-11-25,688981,SMIC,半导体国产替代,87.7,89.22,86.07,87.85,98265903,8632216484.55,5.399
2024-11-26,688981,SMIC,半导体国产替代,86.83,88.9,85.88,86.35,134178353,11586220211.04,7.372
2024-11-27,688981,SMIC,半导体国产替代,87.3,88.21,85.51,87.35,97222754,8492421764.04,5.342
2024-11-28,688981,SMIC,半导体国产替代,85.98,86.58,84.93,86.02,104707373,9006588864.49,5.753
2024-11-29,688981,SMIC,半导体国产替代,87.75,88.02,86.73,87.68,73652236,6458066458.97,4.047
2024-12-02,688981,SMIC,半导体国产替代,89.43,90.53,88.16,89.0,97382236,8667134355.8,5.351
2024-12-03,688981,SMIC,半导体国产替代,88.72,90.31,86.76,89.05,118934075,10591403143.54,6.535
2024-12-04,688981,SMIC,半导体国产替代,86.87,90.69,84.62,88.63,134384295,11910297328.51,7.384
2024-12-05,688981,SMIC,半导体国产替代,88.3,88.77,87.21,87.93,99497653,8748583461.36,5.467
2024-12-06,688981,SMIC,半导体国产替代,90.45,92.5,87.95,90.16,84974044,7661247988.78,4.669
2024-12-09,688981,SMIC,半导体国产替代,88.62,89.67,86.95,88.77,137818007,12234319665.63,7.572
2024-12-10,688981,SMIC,半导体国产替代,88.13,89.48,86.34,88.26,117519205,10371680648.28,6.457
2024-12-11,688981,SMIC,半导体国产替代,88.23,89.06,86.52,88.57,104165984,9225975632.94,5.723
2024-12-12,688981,SMIC,半导体国产替代,90.75,91.43,90.23,90.9,94490482,8588792777.0,5.192
2024-12-13,688981,SMIC,半导体国产替代,93.13,95.28,91.84,93.01,102667259,9549421046.22,5.641
2024-12-16,688981,SMIC,半导体国产替代,95.13,96.83,93.13,95.01,117277662,11142333201.78,6.444
2024-12-17,688981,SMIC,半导体国产替代,99.94,102.46,97.32,99.54,107579827,10708178460.76,5.911
2024-12-18,688981,SMIC,半导体国产替代,98.19,99.8,97.25,98.46,136165493,13406222190.17,7.482
2024-12-19,688981,SMIC,半导体国产替代,97.81,98.26,95.84,97.51,126983888,12382550196.88,6.977
2024-12-20,688981,SMIC,半导体国产替代,97.99,100.14,95.14,96.99,104131949,10099644134.38,5.722
2024-12-23,688981,SMIC,半导体国产替代,99.03,99.67,97.3,98.8,134536764,13292211378.94,7.392
2024-12-24,688981,SMIC,半导体国产替代,97.71,98.91,95.82,98.45,99907792,9835942792.44,5.489
2024-12-25,688981,SMIC,半导体国产替代,99.09,101.48,95.78,98.18,103221582,10134433466.94,5.672
2024-12-26,688981,SMIC,半导体国产替代,97.41,99.02,94.93,96.83,105188404,10185766309.12,5.78
2024-12-27,688981,SMIC,半导体国产替代,96.95,97.56,95.99,96.49,99821959,9631977748.53,5.485
2024-12-30,688981,SMIC,半导体国产替代,98.24,99.84,96.64,98.93,109053018,10788527897.06,5.992
2024-12-31,688981,SMIC,半导体国产替代,99.73,101.38,97.87,100.17,93574279,9373423471.47,5.141
2025-01-01,688981,SMIC,半导体国产替代,99.53,100.43,97.93,99.38,101325858,10069856676.65,5.567
2025-01-02,688981,SMIC,半导体国产替代,101.67,102.53,99.51,100.97,103675899,10467907188.02,5.696
2025-01-03,688981,SMIC,半导体国产替代,102.87,105.44,100.8,102.98,136312018,14037342335.06,7.49
2025-01-06,688981,SMIC,半导体国产替代,101.38,102.93,99.86,101.75,87148284,8867039876.68,4.788
2025-01-07,688981,SMIC,半导体国产替代,99.91,100.9,97.64,100.07,136166615,13626268268.29,7.482
2025-01-08,688981,SMIC,半导体国产替代,100.78,102.42,99.49,101.69,119554479,12157614546.9,6.569
2025-01-09,688981,SMIC,半导体国产替代,100.2,102.59,97.83,100.37,115105666,11552611463.41,6.324
2025-01-10,688981,SMIC,半导体国产替代,101.47,103.07,100.0,100.69,133592926,13451479390.98,7.34
2025-01-13,688981,SMIC,半导体国产替代,100.56,101.98,99.05,100.31,110082714,11041849796.8,6.049
2025-01-14,688981,SMIC,半导体国产替代,102.24,103.43,99.68,101.57,134253566,13636117806.11,7.377
2025-01-15,688981,SMIC,半导体国产替代,100.58,104.19,97.97,101.95,102331873,10433084450.31,5.623
2025-01-16,688981,SMIC,半导体国产替代,100.0,100.7,99.13,100.11,146355253,14651650855.88,8.041
2025-01-17,688981,SMIC,半导体国产替代,98.75,101.24,98.04,98.67,98834546,9752498381.78,5.43
2025-01-20,688981,SMIC,半导体国产替代,101.96,104.31,99.27,100.5,85344494,8577028994.89,4.689
2025-01-21,688981,SMIC,半导体国产替代,100.92,102.89,99.83,100.43,96207139,9661926990.83,5.286
